page,page_num,n_runs_found,n_valid_runs,winner_filename,selection_tier,confidence,winner_score,reason,all_scores,ocr_file_found,timestamp
page_374,374,3,3,page_374_semantic_1.csv,TIER2,high,59.73,Run 1 captures the most complete and accurate information including Venetian addresses and categories for semantic extraction.,page_374_semantic_1.csv=59.7; page_374_semantic_2.csv=59.7; page_374_semantic_3.csv=59.9,True,2026-06-09T19:34:23.223602
page_375,375,3,3,page_375_semantic_1.csv,TIER2,high,61.0,"Run 1 captures the most complete and accurate information with correct names, addresses, and professions relevant to the Venetian addresses for geocoding tasks.",page_375_semantic_1.csv=61.0; page_375_semantic_2.csv=61.0; page_375_semantic_3.csv=61.0,True,2026-06-09T19:34:30.903569
page_376,376,3,3,page_376_semantic_1.csv,TIER2,medium,50.84,"Run 1 has more accurately transcribed addresses with Venetian sestiere and civic numbers, crucial for geocoding, although some profession or role entries are inaccurately duplicated.",page_376_semantic_1.csv=50.8; page_376_semantic_2.csv=50.8; page_376_semantic_3.csv=50.8,True,2026-06-09T19:34:39.300737
page_377,377,3,3,page_377_semantic_1.csv,TIER2,medium,53.04,"Run 1 captures the most complete and structured information with Venetian addresses, albeit with some repetition and categorization errors.",page_377_semantic_1.csv=53.0; page_377_semantic_2.csv=53.1; page_377_semantic_3.csv=53.0,True,2026-06-09T19:34:45.957348
page_378,378,3,3,page_378_semantic_1.csv,TIER2,medium,60.51,"Run 1 captures Venetian addresses and professions accurately with minimal errors, crucial for geocoding tasks, while Run 2 and Run 3 contain repetitive irrelevant information.",page_378_semantic_1.csv=60.5; page_378_semantic_2.csv=60.5; page_378_semantic_3.csv=60.5,True,2026-06-09T19:34:53.125087
page_379,379,3,3,page_379_semantic_1.csv,TIER2,high,61.54,Run 1 has the most complete and accurate names and addresses with Venetian addresses adequately captured for geocoding.,page_379_semantic_1.csv=61.5; page_379_semantic_2.csv=61.5; page_379_semantic_3.csv=61.5,True,2026-06-09T19:35:00.441370
page_380,380,3,3,page_380_semantic_1.csv,TIER2,high,60.58,"Run 1 accurately captures names with Venetian addresses and business details, which are key for geocoding, with fewer errors than the other runs.",page_380_semantic_1.csv=60.6; page_380_semantic_2.csv=60.6; page_380_semantic_3.csv=60.6,True,2026-06-09T19:35:06.846715
page_381,381,3,3,page_381_semantic_1.csv,TIER2,medium,59.97,"Run 1 captures the most complete and accurate Venetian addresses, which are essential for geocoding.",page_381_semantic_1.csv=60.0; page_381_semantic_2.csv=60.0; page_381_semantic_3.csv=59.9,True,2026-06-09T19:35:14.833686
page_382,382,3,3,page_382_semantic_1.csv,TIER2,low,53.7,"All runs contain errors, but Run 1 minimally maintains the structure and relevant columns even though the extracted profession details include errors.",page_382_semantic_1.csv=53.7; page_382_semantic_2.csv=53.7; page_382_semantic_3.csv=53.7,True,2026-06-09T19:35:22.031401
page_383,383,1,1,page_383_semantic_1.csv,SINGLE,high,57.3,only_one_run,page_383_semantic_1.csv=57.3,True,2026-06-09T19:35:26.041487
page_384,384,3,3,page_384_semantic_1.csv,TIER2,high,59.17,"Run 1 contains the most complete and accurate extraction of names and Venetian addresses, making it valuable for geocoding tasks.",page_384_semantic_1.csv=59.2; page_384_semantic_2.csv=59.2; page_384_semantic_3.csv=59.2,True,2026-06-09T19:35:34.653397
page_385,385,3,3,page_385_semantic_1.csv,TIER2,low,57.9,"While it has numerous 'AFFITTANO APPARTAMENTI' errors, it captures more Venetian addresses and business details.",page_385_semantic_1.csv=57.9; page_385_semantic_2.csv=57.9; page_385_semantic_3.csv=56.2,True,2026-06-09T19:35:40.843550
page_386,386,3,3,page_386_semantic_1.csv,TIER2,high,51.1,Run 1 captures the most complete and accurate Venetian addresses crucial for geocoding without nonsensical concatenation errors seen in Run 2.,page_386_semantic_1.csv=51.1; page_386_semantic_2.csv=51.2; page_386_semantic_3.csv=51.1,True,2026-06-09T19:35:47.085191
page_387,387,3,3,page_387_semantic_1.csv,TIER2,high,49.7,"Run 1 captures the most accurate names and Venetian addresses, with relevant categories and fewer errors compared to the other runs.",page_387_semantic_1.csv=49.7; page_387_semantic_2.csv=49.5; page_387_semantic_3.csv=49.7,True,2026-06-09T19:35:54.668630
page_388,388,3,3,page_388_semantic_1.csv,TIER2,high,60.98,"Run 1 best captures the content with correct and complete details, including Venetian addresses (sestiere and civic number), without unnecessary or repetitive entries from unrelated categories.",page_388_semantic_1.csv=61.0; page_388_semantic_2.csv=61.0; page_388_semantic_3.csv=60.9,True,2026-06-09T19:36:01.222460
page_389,389,3,3,page_389_semantic_1.csv,TIER2,high,60.67,Run 1 accurately captures Venetian addresses and professions with minimal errors and duplication.,page_389_semantic_1.csv=60.7; page_389_semantic_2.csv=60.7; page_389_semantic_3.csv=60.1,True,2026-06-09T19:36:07.210724
page_390,390,3,3,page_390_semantic_1.csv,TIER2,medium,59.33,"Run 1 has the correct addresses and professions with minimal errors, but there are consistency issues in category and additional info fields affecting confidence.",page_390_semantic_1.csv=59.3; page_390_semantic_2.csv=59.3; page_390_semantic_3.csv=59.8,True,2026-06-09T19:36:14.230995
page_391,391,3,3,page_391_semantic_3.csv,TIER2,high,60.39,"Run 3 has the most accurate names, addresses, and captures Venetian addresses with their sestiere and civic numbers, which are crucial for the geocoding task.",page_391_semantic_1.csv=60.6; page_391_semantic_2.csv=60.6; page_391_semantic_3.csv=60.4,True,2026-06-09T19:36:21.120792
page_392,392,3,3,page_392_semantic_1.csv,TIER2,high,52.6,"Run 1 captures the most accurate and complete Venetian addresses necessary for geocoding, with correctly listed names and categories.",page_392_semantic_1.csv=52.6; page_392_semantic_2.csv=52.5; page_392_semantic_3.csv=52.6,True,2026-06-09T19:36:28.300604
page_393,393,3,3,page_393_semantic_1.csv,TIER2,low,53.18,"None of the runs are accurate or complete, but run 1 has the most distinct Venetian addresses even though it contains repeated and irrelevant fields.",page_393_semantic_1.csv=53.2; page_393_semantic_2.csv=53.3; page_393_semantic_3.csv=53.2,True,2026-06-09T19:36:35.837828
page_394,394,3,3,page_394_semantic_3.csv,TIER2,low,60.47,"None of the runs perfectly extract data, but Run 3 correctly captures some Venetian addresses most crucial for geocoding despite having errors, unlike the others with consistent irrelevant data.",page_394_semantic_1.csv=60.2; page_394_semantic_2.csv=60.2; page_394_semantic_3.csv=60.5,True,2026-06-09T19:36:43.514163
page_395,395,3,3,page_395_semantic_1.csv,TIER2,medium,59.51,"Runs 1 and 2 have similar content, while Run 3 contains many errors; however, the difference between Runs 1 and 2 is not clear without more context.",page_395_semantic_1.csv=59.5; page_395_semantic_2.csv=59.5; page_395_semantic_3.csv=59.1,True,2026-06-09T19:36:50.272552
page_396,396,3,3,page_396_semantic_2.csv,TIER2,high,56.6,"Run 2 has more accurate addresses and contains fewer errors compared to the others, making it most suitable for geocoding tasks.",page_396_semantic_1.csv=56.6; page_396_semantic_2.csv=56.6; page_396_semantic_3.csv=56.6,True,2026-06-09T19:36:57.335703
page_397,397,3,3,page_397_semantic_3.csv,TIER2,high,50.76,Run 3 captures the most complete and accurate data including Venetian addresses without erroneous additional text or non-contextual information.,page_397_semantic_1.csv=50.8; page_397_semantic_2.csv=50.7; page_397_semantic_3.csv=50.8,True,2026-06-09T19:37:04.350051
page_398,398,3,3,page_398_semantic_1.csv,TIER2,high,59.92,"Run 1 captures the most complete and accurate content with correct Venetian addresses, essential for geocoding, without introducing repeated erroneous elements present in Run 3.",page_398_semantic_1.csv=59.9; page_398_semantic_2.csv=59.9; page_398_semantic_3.csv=59.9,True,2026-06-09T19:37:12.493824
page_399,399,3,3,page_399_semantic_1.csv,TIER2,low,61.37,"All runs have inaccuracies, but run 1 appears to have more addresses aligned to the Venetian format, which is valuable for geocoding, despite significant systematic errors.",page_399_semantic_1.csv=61.4; page_399_semantic_2.csv=61.4; page_399_semantic_3.csv=61.4,True,2026-06-09T19:37:20.276207
page_400,400,3,3,page_400_semantic_3.csv,TIER2,low,53.24,"All runs contain similar errors and inconsistencies, but Run 3 has slightly better parsing of names and addresses with no clear advantage in the fewest errors overall.",page_400_semantic_1.csv=53.2; page_400_semantic_2.csv=53.3; page_400_semantic_3.csv=53.2,True,2026-06-09T19:37:26.539214
page_401,401,3,3,page_401_semantic_2.csv,TIER2,medium,53.04,"Run 2 captures the most complete data with more accurate addresses and fewer repeated errors, although it still has inconsistencies.",page_401_semantic_1.csv=53.2; page_401_semantic_2.csv=53.0; page_401_semantic_3.csv=53.2,True,2026-06-09T19:37:32.938263
page_402,402,3,3,page_402_semantic_1.csv,TIER2,high,61.07,"Run 1 has the most complete and accurate extraction of names, addresses, and categories, with the least number of errors, especially regarding Venetian addresses.",page_402_semantic_1.csv=61.1; page_402_semantic_2.csv=61.1; page_402_semantic_3.csv=61.3,True,2026-06-09T19:37:39.963744
page_403,403,3,3,page_403_semantic_1.csv,TIER2,medium,59.0,"Run 1 contains more entries with Venetian addresses correctly mapped to their sestiere and civic numbers, which is valuable for geocoding, despite some repetitive 'OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE' entries in the additional info.",page_403_semantic_1.csv=59.0; page_403_semantic_2.csv=59.0; page_403_semantic_3.csv=59.0,True,2026-06-09T19:37:47.822036
page_404,404,3,3,page_404_semantic_1.csv,TIER2,low,52.74,"All runs have significant errors, such as incorrect addresses and categories, but Run 1 does not contain repetitive entries like Run 2 and Run 3, and maintains more unique entities, whereas Run 3 appears identical to Run 1.",page_404_semantic_1.csv=52.7; page_404_semantic_2.csv=52.6; page_404_semantic_3.csv=52.7,True,2026-06-09T19:37:54.701121
page_405,405,3,3,page_405_semantic_3.csv,TIER2,high,50.94,"Run 3 has the most accurate and complete semantic extraction, correct Venetian addresses, and fewer errors compared to the others.",page_405_semantic_1.csv=50.9; page_405_semantic_2.csv=51.7; page_405_semantic_3.csv=50.9,True,2026-06-09T19:38:01.441764
page_406,406,3,3,page_406_semantic_1.csv,TIER2,medium,57.7,"Run 1 consistently matches address formats and includes relevant Venetian locations, but duplications with inconsistent formats slightly affect the overall accuracy.",page_406_semantic_1.csv=57.7; page_406_semantic_2.csv=57.7; page_406_semantic_3.csv=57.7,True,2026-06-09T19:38:08.810355
page_407,407,3,3,page_407_semantic_1.csv,TIER2,medium,57.97,"Run 1 has the most complete and accurate extraction of Venetian addresses with fewer errors compared to the other runs, although there is some repetition in telephone and organization fields that still needs correction.",page_407_semantic_1.csv=58.0; page_407_semantic_2.csv=58.0; page_407_semantic_3.csv=58.1,True,2026-06-09T19:38:15.573110
page_408,408,3,3,page_408_semantic_2.csv,TIER2,medium,52.9,"Run 2 has the most accurate names and locations, capturing the correct Venetian addresses crucial for geocoding, but it still contains some errors in names and categories, reducing confidence.",page_408_semantic_1.csv=52.7; page_408_semantic_2.csv=52.9; page_408_semantic_3.csv=52.7,True,2026-06-09T19:38:22.639349
page_409,409,3,3,page_409_semantic_2.csv,TIER2,medium,53.44,"Run 2 captures a higher accuracy of names and Venetian addresses critical for geocoding, but still contains significant issues with uniformity and content extraction.",page_409_semantic_1.csv=53.4; page_409_semantic_2.csv=53.4; page_409_semantic_3.csv=53.4,True,2026-06-09T19:38:29.497675
page_410,410,3,3,page_410_semantic_2.csv,TIER2,low,51.54,"None of the runs have no errors, but run 2 contains slightly more accurate addresses and professions, although it still contains significant errors.",page_410_semantic_1.csv=51.1; page_410_semantic_2.csv=51.5; page_410_semantic_3.csv=51.1,True,2026-06-09T19:38:37.353367
page_411,411,3,3,page_411_semantic_2.csv,TIER2,low,53.72,Run 2 captures both names and Venetian addresses more accurately and completely despite some errors across runs.,page_411_semantic_1.csv=53.8; page_411_semantic_2.csv=53.7; page_411_semantic_3.csv=53.8,True,2026-06-09T19:38:43.631438
page_412,412,3,3,page_412_semantic_2.csv,TIER2,high,60.67,"Run 2 captures the most complete and accurate names and addresses with minimal errors, important for geocoding.",page_412_semantic_1.csv=60.7; page_412_semantic_2.csv=60.7; page_412_semantic_3.csv=60.7,True,2026-06-09T19:38:49.673348
page_413,413,3,3,page_413_semantic_1.csv,TIER2,high,59.11,"Run 1 captures the most complete and accurate entries with correctly formatted Venetian addresses crucial for geocoding, while Runs 2 and 3 have repetitive errors and incorrect information such as 'cantine' used strangely and duplicate entries.",page_413_semantic_1.csv=59.1; page_413_semantic_2.csv=59.1; page_413_semantic_3.csv=57.5,True,2026-06-09T19:38:57.045694
page_414,414,3,3,page_414_semantic_3.csv,TIER2,medium,52.92,"Run 3 closely matches the structure of Run 1, but neither captures Venetian addresses with clarity, and none is perfectly accurate, so the choice is based on partially matching more rows.",page_414_semantic_1.csv=52.9; page_414_semantic_2.csv=53.2; page_414_semantic_3.csv=52.9,True,2026-06-09T19:39:03.394894
page_415,415,3,3,page_415_semantic_3.csv,TIER2,high,53.24,"Run 3 contains the most accurate transcription of addresses and names, with no conspicuous errors or irrelevant additions like telephone numbers from the 1970s, making it most suitable for geocoding purposes.",page_415_semantic_1.csv=53.2; page_415_semantic_2.csv=53.7; page_415_semantic_3.csv=53.2,True,2026-06-09T19:39:09.949311
page_416,416,3,3,page_416_semantic_1.csv,TIER2,medium,61.08,"Run 1 has the most accurate Venetian addresses and captures the necessary details for geocoding, although it contains some repetitive and irrelevant data like 'Founded: 1877' and 'Telephone: 25-889'.",page_416_semantic_1.csv=61.1; page_416_semantic_2.csv=61.1; page_416_semantic_3.csv=61.2,True,2026-06-09T19:39:17.312469
page_417,417,3,3,page_417_semantic_1.csv,TIER2,high,61.13,Run 1 captures the Venetian addresses accurately and comprehensively with the least errors compared to other runs.,page_417_semantic_1.csv=61.1; page_417_semantic_2.csv=61.1; page_417_semantic_3.csv=61.1,True,2026-06-09T19:39:24.188502
page_418,418,3,3,page_418_semantic_1.csv,TIER2,high,55.18,"Run 1 captures the most accurate name and address information with correct Venetian addresses, crucial for geocoding.",page_418_semantic_1.csv=55.2; page_418_semantic_2.csv=55.2; page_418_semantic_3.csv=55.2,True,2026-06-09T19:39:30.528586
page_419,419,3,3,page_419_semantic_3.csv,TIER2,high,51.78,"Run 3 best captures the content with correct names, addresses, and roles, and has minimal errors compared to the other runs.",page_419_semantic_1.csv=51.8; page_419_semantic_2.csv=51.8; page_419_semantic_3.csv=51.8,True,2026-06-09T19:39:37.187700
page_420,420,3,3,page_420_semantic_1.csv,TIER2,medium,60.1,"Run 1 has the most complete and accurate extraction of names, addresses, and locations with fewer formatting errors compared to other runs.",page_420_semantic_1.csv=60.1; page_420_semantic_2.csv=60.1; page_420_semantic_3.csv=59.9,True,2026-06-09T19:39:44.153125
page_421,421,3,3,page_421_semantic_1.csv,TIER2,high,59.7,"Run 1 provides the most accurate and complete extraction of Venetian addresses, crucial for geocoding, and includes correct parsing of names, addresses, and categories.",page_421_semantic_1.csv=59.7; page_421_semantic_2.csv=59.7; page_421_semantic_3.csv=59.7,True,2026-06-09T19:39:52.138479
page_422,422,3,3,page_422_semantic_2.csv,TIER2,low,54.58,"All runs contain significant errors, but Run 2 captures more distinguishing details relevant to content identification though the exactness is not clear.",page_422_semantic_1.csv=54.6; page_422_semantic_2.csv=54.6; page_422_semantic_3.csv=54.6,True,2026-06-09T19:39:59.716262
page_423,423,3,3,page_423_semantic_2.csv,TIER2,low,54.78,"None of the runs perfectly capture the content; however, run 2 has more correctly formatted addresses and business names despite other errors, making it marginally better for geocoding purposes.",page_423_semantic_1.csv=54.7; page_423_semantic_2.csv=54.8; page_423_semantic_3.csv=54.7,True,2026-06-09T19:40:06.474945
page_424,424,3,3,page_424_semantic_1.csv,TIER2,medium,59.82,"Run 1 contains more complete and accurate addresses relevant for the geocoding task, with fewer extraneous errors related to repeated promotional text compared to Run 3.",page_424_semantic_1.csv=59.8; page_424_semantic_2.csv=59.8; page_424_semantic_3.csv=59.6,True,2026-06-09T19:40:16.077265
page_425,425,3,3,page_425_semantic_1.csv,TIER2,high,60.83,"Run 1 accurately captures the addresses and professions, crucial for geocoding, with fewer formatting errors or irrelevant data than the others.",page_425_semantic_1.csv=60.8; page_425_semantic_2.csv=60.8; page_425_semantic_3.csv=60.9,True,2026-06-09T19:40:23.567851
page_426,426,3,3,page_426_semantic_3.csv,TIER2,high,53.28,"Run 3 has the most accurate and complete capture of names and addresses with minimal errors, especially for Venetian addresses necessary for geocoding.",page_426_semantic_1.csv=53.3; page_426_semantic_2.csv=53.3; page_426_semantic_3.csv=53.3,True,2026-06-09T19:40:30.406282
page_427,427,3,3,page_427_semantic_1.csv,TIER2,high,50.52,Run 1 provides the most accurate and complete extraction of names and Venetian addresses crucial for geocoding.,page_427_semantic_1.csv=50.5; page_427_semantic_2.csv=51.1; page_427_semantic_3.csv=50.5,True,2026-06-09T19:40:38.936394
page_428,428,3,3,page_428_semantic_1.csv,TIER2,high,58.18,Run 1 captures the most addresses with Venetian sestieri and civic numbers necessary for geocoding with fewer errors in names and categories.,page_428_semantic_1.csv=58.2; page_428_semantic_2.csv=58.2; page_428_semantic_3.csv=59.1,True,2026-06-09T19:40:45.285023
page_429,429,3,3,page_429_semantic_1.csv,TIER2,high,61.54,Run 1 accurately captures the most complete list of Venetian addresses and details with the fewest errors in names and addresses.,page_429_semantic_1.csv=61.5; page_429_semantic_2.csv=61.5; page_429_semantic_3.csv=61.2,True,2026-06-09T19:40:52.146050
page_430,430,3,3,page_430_semantic_3.csv,TIER2,high,62.48,Run 3 captures addresses accurately with sestiere identifiers and includes relevant details missing in other runs.,page_430_semantic_1.csv=62.5; page_430_semantic_2.csv=62.5; page_430_semantic_3.csv=62.5,True,2026-06-09T19:40:59.006786
page_431,431,3,3,page_431_semantic_1.csv,TIER2,medium,58.38,"Run 1 captures the most complete set of Venetian addresses crucial for geocoding, but some text errors remain.",page_431_semantic_1.csv=58.4; page_431_semantic_2.csv=58.4; page_431_semantic_3.csv=58.4,True,2026-06-09T19:41:06.797348
page_432,432,3,3,page_432_semantic_1.csv,TIER2,medium,54.96,"Run 1 presents the most complete and accurate extraction of Venetian addresses with clear separations of names and professions, despite some errors in additional information.",page_432_semantic_1.csv=55.0; page_432_semantic_2.csv=55.0; page_432_semantic_3.csv=55.0,True,2026-06-09T19:41:16.711614
page_433,433,3,3,page_433_semantic_2.csv,TIER2,medium,55.1,"Run 2 has the most Venice-specific addresses correctly identified, although with some errors, but less irrelevant or repetitive data compared to the others.",page_433_semantic_1.csv=55.1; page_433_semantic_2.csv=55.1; page_433_semantic_3.csv=55.1,True,2026-06-09T19:41:23.171647
page_434,434,3,3,page_434_semantic_1.csv,TIER2,medium,60.35,"Run 1 contains the most accurate Venetian addresses with the correct sestiere and address numbers, essential for geocoding, despite minor errors in other fields.",page_434_semantic_1.csv=60.4; page_434_semantic_2.csv=60.4; page_434_semantic_3.csv=60.1,True,2026-06-09T19:41:30.956391
page_435,435,3,3,page_435_semantic_1.csv,TIER2,medium,61.51,Run 1 contains the most accurate and consistent Venetian addresses critical for downstream geocoding tasks.,page_435_semantic_1.csv=61.5; page_435_semantic_2.csv=61.5; page_435_semantic_3.csv=61.6,True,2026-06-09T19:41:38.423693
page_436,436,3,3,page_436_semantic_1.csv,TIER2,high,52.68,"Run 1 has the most accurate capture of names and addresses, particularly Venetian addresses necessary for geocoding.",page_436_semantic_1.csv=52.7; page_436_semantic_2.csv=52.7; page_436_semantic_3.csv=52.7,True,2026-06-09T19:41:44.985554
page_437,437,3,3,page_437_semantic_3.csv,TIER2,high,54.86,Run 3 does not contain any unrelated data like in Run 2 and accurately captures semantically relevant information better than Run 1.,page_437_semantic_1.csv=54.9; page_437_semantic_2.csv=55.1; page_437_semantic_3.csv=54.9,True,2026-06-09T19:41:51.743753
page_438,438,3,3,page_438_semantic_1.csv,TIER2,medium,60.06,"Run 1 maintains the most accurate separation of Venetian addresses and captures relevant details for geocoding, though it contains some omissions and minor errors.",page_438_semantic_1.csv=60.1; page_438_semantic_2.csv=60.1; page_438_semantic_3.csv=60.1,True,2026-06-09T19:42:02.472307
page_439,439,3,3,page_439_semantic_1.csv,TIER2,medium,61.0,"Run 1 captures the most complete and accurate Venetian addresses, which are crucial for geocoding, despite some irrelevant information like 'Phone: 25-889' being consistently repeated.",page_439_semantic_1.csv=61.0; page_439_semantic_2.csv=61.0; page_439_semantic_3.csv=61.0,True,2026-06-09T19:42:10.839868
page_440,440,3,3,page_440_semantic_1.csv,TIER2,low,50.84,"All runs have significant errors, but Run 1 includes more complete entries with somewhat accurate addresses, albeit with incorrect additional and category information.",page_440_semantic_1.csv=50.8; page_440_semantic_2.csv=51.0; page_440_semantic_3.csv=50.8,True,2026-06-09T19:42:17.819803
page_441,441,3,3,page_441_semantic_2.csv,TIER2,low,50.16,"Despite errors in address formatting and duplication, Run 2 captures more unique Venetian addresses correctly, which are valuable for geocoding, whereas the other runs contain irrelevant repeated text.",page_441_semantic_1.csv=50.2; page_441_semantic_2.csv=50.2; page_441_semantic_3.csv=50.2,True,2026-06-09T19:42:27.056386
page_442,442,3,3,page_442_semantic_1.csv,TIER2,medium,59.81,"Run 1 contains the most complete and accurate extraction of names and addresses, capturing Venetian addresses with minimal errors compared to the other runs.",page_442_semantic_1.csv=59.8; page_442_semantic_2.csv=59.8; page_442_semantic_3.csv=59.5,True,2026-06-09T19:42:33.660515
page_443,443,3,3,page_443_semantic_1.csv,TIER2,medium,59.59,"Run 1 is the most complete and accurate, retaining more correct names and addresses with fewer errors compared to Run 2 and Run 3.",page_443_semantic_1.csv=59.6; page_443_semantic_2.csv=59.6; page_443_semantic_3.csv=59.6,True,2026-06-09T19:42:40.705822
page_444,444,3,3,page_444_semantic_1.csv,TIER2,low,52.1,"All three runs have similar data with repetitive errors; however, Run 1 and Run 3 are identical and slightly more accurate than Run 2, though none are particularly complete or error-free.",page_444_semantic_1.csv=52.1; page_444_semantic_2.csv=52.1; page_444_semantic_3.csv=52.1,True,2026-06-09T19:42:47.670250
page_445,445,3,3,page_445_semantic_2.csv,TIER2,low,56.94,"None of the runs accurately capture the semantic extraction without significant errors, but run 2 contains the least redundant information, albeit with incorrect entries.",page_445_semantic_1.csv=56.7; page_445_semantic_2.csv=56.9; page_445_semantic_3.csv=56.7,True,2026-06-09T19:42:53.814080
page_446,446,3,3,page_446_semantic_1.csv,TIER2,medium,61.35,"Run 1 has the least amount of processing errors and contains the most complete entries with correct names, addresses, and professions for Venetian geocoding purposes, despite minor data repetition issues.",page_446_semantic_1.csv=61.4; page_446_semantic_2.csv=61.4; page_446_semantic_3.csv=61.4,True,2026-06-09T19:43:01.546457
page_447,447,3,3,page_447_semantic_1.csv,TIER2,medium,62.12,"Run 1 captures most addresses and names correctly, favoring sestiere + civic number format for geocoding, though it repeats erroneous data in the Additional Info column.",page_447_semantic_1.csv=62.1; page_447_semantic_2.csv=62.1; page_447_semantic_3.csv=62.1,True,2026-06-09T19:43:08.048871
page_448,448,3,3,page_448_semantic_1.csv,TIER2,medium,51.0,"Run 1 is the most complete and accurate in capturing Venetian addresses and professional categories, but it still contains some extraneous entries which reduce the confidence level.",page_448_semantic_1.csv=51.0; page_448_semantic_2.csv=50.3; page_448_semantic_3.csv=51.0,True,2026-06-09T19:43:18.903579
page_449,449,3,3,page_449_semantic_3.csv,TIER2,low,47.92,"Run 3 appears identical to Run 1, both have errors, but Run 2 has incorrect associations and many mistakes; ultimately, none fully captures the data accurately.",page_449_semantic_1.csv=47.9; page_449_semantic_2.csv=47.9; page_449_semantic_3.csv=47.9,True,2026-06-09T19:43:25.662196
page_450,450,3,3,page_450_semantic_2.csv,TIER2,low,53.32,"All runs have significant errors, but Run 2 has slightly better address accuracy and completeness for geocoding, though still inconsistent.",page_450_semantic_1.csv=53.3; page_450_semantic_2.csv=53.3; page_450_semantic_3.csv=53.3,True,2026-06-09T19:43:32.926820
page_451,451,3,3,page_451_semantic_1.csv,TIER2,low,52.4,"The datasets for runs 1 and 3 are identical and seem to capture more data compared to run 2, but they both have significant erroneous entries that were repeated, lowering the confidence level.",page_451_semantic_1.csv=52.4; page_451_semantic_2.csv=52.5; page_451_semantic_3.csv=52.4,True,2026-06-09T19:43:40.110233
page_452,452,3,3,page_452_semantic_3.csv,TIER2,high,58.0,Run 3 contains the most accurate and complete extraction of addresses and professions for the downstream geocoding task.,page_452_semantic_1.csv=58.0; page_452_semantic_2.csv=58.0; page_452_semantic_3.csv=58.0,True,2026-06-09T19:43:46.142858
page_453,453,3,3,page_453_semantic_3.csv,TIER2,low,60.98,"Run 3 captures some Venetian addresses, but it's incomplete and inaccurate; none of the runs fully capture the raw data effectively.",page_453_semantic_1.csv=61.1; page_453_semantic_2.csv=61.1; page_453_semantic_3.csv=61.0,True,2026-06-09T19:43:52.901508
page_454,454,3,3,page_454_semantic_1.csv,TIER2,high,50.2,"Run 1 best captures the actual content with accurate semantic extraction, Venetian addresses, and fewer errors compared to the others.",page_454_semantic_1.csv=50.2; page_454_semantic_2.csv=50.1; page_454_semantic_3.csv=50.2,True,2026-06-09T19:43:59.659883
page_455,455,3,3,page_455_semantic_1.csv,TIER2,high,53.46,"Run 1 has the most accurate names and addresses, and the rows are the most complete with Venetian addresses essential for geocoding.",page_455_semantic_1.csv=53.5; page_455_semantic_2.csv=53.5; page_455_semantic_3.csv=53.5,True,2026-06-09T19:44:06.214023
page_456,456,3,3,page_456_semantic_1.csv,TIER2,high,58.27,"Run 1 accurately captures the Venetian addresses and contents with fewer errors than the other runs, which is crucial for the downstream geocoding task.",page_456_semantic_1.csv=58.3; page_456_semantic_2.csv=58.3; page_456_semantic_3.csv=58.3,True,2026-06-09T19:44:13.894121
page_457,457,3,3,page_457_semantic_1.csv,TIER2,medium,58.85,"Run 1 provides more accurate Venetian addresses and captures more details from the text, despite occasional errors common to all runs.",page_457_semantic_1.csv=58.9; page_457_semantic_2.csv=58.9; page_457_semantic_3.csv=58.9,True,2026-06-09T19:44:20.857204
page_458,458,1,1,page_458_semantic_1.csv,SINGLE,high,54.7,only_one_run,page_458_semantic_1.csv=54.7,True,2026-06-09T19:44:24.339250
page_459,459,3,3,page_459_semantic_1.csv,TIER2,medium,48.58,"Run 1 contains the most accurate and complete extraction of Venetian addresses and businesses, important for geocoding, despite incorrect repetition in 'Additional Info'.",page_459_semantic_1.csv=48.6; page_459_semantic_2.csv=48.6; page_459_semantic_3.csv=48.6,True,2026-06-09T19:44:31.070808
page_460,460,3,3,page_460_semantic_3.csv,TIER2,medium,56.31,"Run 3 contains the most complete and accurate addresses with minimal errors, especially for entries with Venetian addresses, which are crucial for geocoding.",page_460_semantic_1.csv=56.4; page_460_semantic_2.csv=56.4; page_460_semantic_3.csv=56.3,True,2026-06-09T19:44:37.344070
page_461,461,3,3,page_461_semantic_3.csv,TIER2,high,58.07,"Run 3 correctly captures more detailed and accurate addresses and categories, important for geocoding.",page_461_semantic_1.csv=58.0; page_461_semantic_2.csv=58.0; page_461_semantic_3.csv=58.1,True,2026-06-09T19:44:43.900144
page_462,462,3,3,page_462_semantic_3.csv,TIER2,high,47.92,"Run 3 has the most complete and accurate extraction of the Venetian addresses, which are crucial for the downstream geocoding task.",page_462_semantic_1.csv=47.9; page_462_semantic_2.csv=48.2; page_462_semantic_3.csv=47.9,True,2026-06-09T19:44:50.428798
page_463,463,3,3,page_463_semantic_2.csv,TIER2,high,49.7,"Run 2 contains the specific Venetian addresses like Castello and San Marco, which are crucial for geocoding, making it the most complete and accurate extraction.",page_463_semantic_1.csv=50.1; page_463_semantic_2.csv=49.7; page_463_semantic_3.csv=50.1,True,2026-06-09T19:44:58.336477
page_464,464,3,3,page_464_semantic_3.csv,TIER2,low,57.77,"None of the runs perfectly capture the OCR text, but Run 3 included entries with Venetian civic numbers and had fewer duplicated entries.",page_464_semantic_1.csv=57.7; page_464_semantic_2.csv=57.7; page_464_semantic_3.csv=57.8,True,2026-06-09T19:45:06.119190
